mahalla_id,mahalla_name_uz_latin,district_name_uz_latin,reference_date,population_total,population_male,population_female,number_of_families,number_of_households,average_household_size,children_total,population_age_0_6,population_age_7_17,population_age_18_30,population_age_31_45,population_age_46_60,population_age_60_plus,working_age_population,elderly_population,registered_population,permanent_population,temporary_population,births,deaths,migration_in,migration_out,population_growth,area_km2,area_ha,population_density_per_km2,value_source_name,value_source_url,source_type,confidence,last_verified_date,notes
UZ-TAS-MFY-487,Bog'iston mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-488,Davlatobod mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-489,Chamanzor mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-490,Foziltepa mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-491,Quyi Darxon mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-492,Zarafshon mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-493,Bekobod mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-494,Ko'ksaroy mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-495,Oqmasjid mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-496,Hayratiy mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-497,Xurshid mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-498,Paxtakor mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-499,Shofayzibog' mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-500,Uchtepa mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-501,Abdulla Qodiriy mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-502,Yusuf Sakkokiy mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-503,Taqachi mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-504,Ko'hna Cho'ponota mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-505,Latifguzar mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-506,Bog'obod mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-507,Istirohat mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-508,Hojiobod mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-509,Ko'rkamobod mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-510,Jarbuloq mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-511,Vatanparvar mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-512,O'rikzor mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-513,Ko'kcha-Oqtepa mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-514,Katta Qa'ni mahallasi,Uchtepa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-178,Al-Xorazmiy mahallasi,Chilonzor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1214,12.14,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-179,Gavhar mahallasi,Chilonzor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5497,54.97,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-180,Bo'rijar mahallasi,Chilonzor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1443,14.43,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
